,md_5,md_8,md_11,md_14,md_17,md_20,mean_imp
efforts_welcome_eff_last_full_fourth_chr_final_key_cd_r_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_12_24_order_no_countdist,0.00023448979236041466,0.00034129993288723766,0.0005333659736526502,0.00045686786002734916,0.0002689232010439783,0.00031167896808897874,0.0003577709546767681
order_items_item_last_24_24_product_type_cd_a_order_no_line_item_no_countdist,0.00019873458889324843,0.00011460317572910367,0.00020438242760775557,8.273693068131206e-05,0.00016107835396412263,0.00016695700574424576,0.000154748747103298
efforts_welcome_eff_last_full_first_chr_final_key_cd_u_effort_id_countdist,0.0,7.26101227476648e-05,3.496163169863917e-05,0.0001301206358985239,0.00019785741876589445,0.0001733908769601582,0.00010149011434514676
order_items_item_last_6_12_major_categ_cd_mdsp_order_no_countdist,0.0001934304883513221,9.693268554145947e-05,6.587228671856135e-05,6.218416506333244e-05,0.0001280183231063623,0.00014588709248898772,0.00011538750687833757
order_items_item_last_12_24_major_categ_cd_wood_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_order_items_item_last_24_24_major_categ_cd_food_per,0.0004254694319316246,0.0004754030846747976,0.0003594144717992184,0.00030664964384008827,0.00037202152365884046,0.00018824650522389873,0.00035453411018807795
efforts_prospect_eff_last_0_6_effort_type_cd_s_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_6_12_trans_amt_payment_sum,0.0,0.000947978748891115,0.0005267594250711529,0.0008970182271051375,0.00042995658543307496,0.0005030796884265418,0.0005507987791545037
prospect_preliminary_pr_24_24_match_group_individual_ct_16_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_6_12_business_src_cd_b_orig_order_value_amt_min,0.0,0.00027172460432274537,0.0003966611903648109,0.00019209913077326366,0.0002569977245354884,0.00021284288816225097,0.00022172092302642657
trans_trans_last_12_24_trans_type_cd_650_trans_amt_sum,0.0,0.00021897030855809644,0.0005047256078974127,0.00042717221007535985,0.0003616255816674935,0.00046971879120815145,0.0003303687499010856
trans_trans_last_6_12_lob_cd_9_trans_amt_payment_max,0.0002989484359113912,0.0002860883078192532,8.500397609583504e-05,7.556115251446748e-05,0.00020517278233378423,0.00014024887697321005,0.00018183725527465687
efforts_prospect_eff_business_category_cd_c_days_since_effort_max,0.002906393072331451,0.002144739824063728,0.001783045662522302,0.0016842592893270597,0.001919341109731989,0.0020159831475456916,0.002075627017587037
order_items_item_last_0_6_major_categ_cd_mdsp_order_no_countdist,0.0006604801217753319,0.0005086212650540888,0.00022043912425485695,0.0002708183520761857,0.0002557997361052761,0.0002018230123621032,0.00035299693527130713
prospect_preliminary_pr_12_24_match_group_individual_ct_21_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prospect_preliminary_pr_0_6_match_group_individual_ct_14_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_24_24_business_src_cd_a_orig_order_value_amt_sd,0.0,0.0002327957345400805,0.0002557116023970052,0.0004465338752804689,0.0008268933665613416,0.0006459595045547695,0.0004013156805556109
order_items_item_last_6_12_major_categ_cd_magz_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_full_solicited_class_cd_h_days_since_xsell_effort_max,0.0030862069394738713,0.0016496398873986715,0.0015321225309301123,0.0012032447949004846,0.001529596842396905,0.0012471082481331863,0.001707986540538872
efforts_customer_eff_last_6_12_effort_type_cd_a_effort_id_countdist,0.00039870309749940615,0.00020544406540508298,0.00039454209252120213,0.000272739468694617,0.00038811667190448115,0.00026197724184045737,0.00032025377297754113
orders_ords_last_12_24_lob_cd_1_orig_order_value_amt_min,0.0006618616345783865,0.0006099679395211452,0.0003571800254220469,0.0004048518133258335,0.0004065856797125922,0.00036749757674485955,0.0004679907782174773
composite_orders_ords_last_6_12_order_pay_catg_cd_k_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prospect_preliminary_pr_0_6_match_group_individual_ct_7_effort_id_countdist,0.0,0.0,0.0,4.9780201888388854e-05,4.446242746094196e-05,4.437979776397503e-05,2.310373785221764e-05
efforts_welcome_eff_last_full_fourth_chr_final_key_cd_t_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_24_24_trans_type_cd_650_trans_amt_max,9.022667403819498e-05,0.0005778927983165411,0.000760722258854823,0.000724135164425121,0.0006750364670568539,0.0007677613947724299,0.0005992957929106605
prospect_preliminary_pr_12_24_match_group_individual_ct_7_effort_id_countdist,0.0,0.0,0.0,0.0,2.3198854696201204e-05,1.5602826154925437e-05,6.466946808521107e-06
order_items_item_last_24_24_product_type_cd_a_line_item_qty_sum,0.0,0.0,0.00019199173912924685,0.00018000091482994244,0.00018578543172889783,0.00023295707192735583,0.00013178919293590715
efforts_customer_eff_last_full_fifth_chr_final_key_cd_0_effort_id_countdist,0.0007082007819151443,0.0005459847296432127,0.0010616173236479216,0.0009738689566681397,0.0012320192172699496,0.0012179151699947886,0.0009566010298565261
orders_ords_last_6_12_order_pay_catg_cd_k_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_orders_ords_last_12_24_order_pay_catg_cd_d_per,0.0,7.80438663472324e-05,0.0003874074304758185,0.00017030884729764067,0.0001697856323157633,0.00036438105860868506,0.00019498780584085667
efforts_welcome_eff_last_full_third_chr_final_key_cd_6_effort_id_countdist,0.0003911383809152996,0.00027197220279947794,0.0001527183242243379,0.0002045987695860022,0.00021248267941311475,0.00010392916745442916,0.00022280658739877692
prospect_preliminary_pr_12_24_business_category_cd_a_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_0_6_affinity_cd_ukn_order_no_countdist,0.00038604722967760347,0.0006078581596899638,0.00020260862240881124,0.00013076798015293798,0.00014337403692878247,8.751496388231632e-05,0.0002596951654567359
prospect_preliminary_pr_0_6_match_group_individual_ct_19_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_extra_eff_last_full_second_chr_final_key_cd_v_effort_id_countdist,0.0,0.000278389345304286,0.0001028520549797619,0.0002714884379559239,0.0002384256838633269,0.00011758450741832627,0.00016812333825360414
efforts_prospect_eff_last_0_6_effort_type_cd_2_effort_id_countdist,0.0,3.7481003100708223e-05,0.0001267454005453485,0.00018980819490326033,0.00021065622514408126,0.00018654265910624516,0.00012520558046660724
efforts_customer_eff_last_24_24_effort_type_cd_27_effort_id_countdist,0.0,0.0,8.860022338610155e-05,0.00010738675394415802,3.408149085542136e-05,7.907015619852381e-05,5.1523104064034124e-05
efforts_prospect_eff_last_full_fourth_chr_final_key_cd_b_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_6_12_lob_cd_2_effort_id_countdist,0.00014170945805898954,0.0007807723748930253,0.0005240983430347115,0.0007989812608842545,0.0006086103048747176,0.0008100944097254591,0.000610711025245193
orders_ords_last_12_24_order_pay_catg_cd_d_orig_order_value_amt_mean,0.0,0.0,0.00014185138884549323,0.00016025387360786428,0.00010965759365831525,0.00015199933994055882,9.396036600870527e-05
trans_trans_last_12_24_trans_type_cd_refunds_order_no_countdist,0.0,0.0003191070490824699,0.0,6.064090183213573e-05,0.0002007531652632091,0.000180008722385659,0.00012675163976057897
orders_ords_last_0_6_lob_cd_2_orig_order_value_amt_min,0.0003661662809152658,0.0005941788026016732,0.00033436911661640175,0.0004141365022432288,0.00039705444129952837,0.0006375645093220042,0.0004572449421663503
efforts_customer_eff_last_12_24_effort_type_cd_a_effort_id_countdist,0.00010655162532031822,0.0002012025364474404,0.0003810464750635738,0.00019786935086512378,0.0004110003006003514,0.000498117530555962,0.0002992979698087949
orders_ords_last_12_24_comm_channel_type_cd_i_orig_order_value_amt_max,0.0,0.0006221518454103885,0.00032090240078673895,0.0004760085237844974,0.00032205312044477643,0.00031273748683423747,0.0003423088962101065
order_items_item_last_24_24_product_type_cd_a_unit_cost_amt_mean,0.00066262004499857,0.0005742266256284729,0.000502529876617103,0.0006082965416447907,0.00046236761777465065,0.0006912948532798679,0.0005835559266572425
online_inbound_email_in_last_3_6_email_open_sum,0.0037920715669308084,0.002035805597947416,0.0016032297527279777,0.0016214163070124835,0.0017570071815854523,0.0015755299839227146,0.002064176731687809
trans_trans_last_0_6_trans_amt_payment_mean,0.0001479579458088105,0.0003935964637414579,0.00042846486719707927,0.0005614725665544234,0.0008653180868265876,0.00064626013416157,0.0005071783440483215
efforts_welcome_eff_last_full_third_chr_final_key_cd_c_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_full_fourth_chr_final_key_cd_1_effort_id_countdist,0.0,0.00016965504950066764,0.00026945924376825997,0.00026900981229183244,0.000355822872724024,0.00031403441330730427,0.00022966356526534805
efforts_xsell_eff_last_0_6_xsell_category_cd_p_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_full_first_chr_final_key_cd_o_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonorders_nonords_last_0_6_count,0.01146441146669451,0.006934853563675973,0.003843163388603032,0.0042512886667521385,0.0026070284216384142,0.002324312746864386,0.005237509709038075
efforts_xsell_eff_last_0_6_lob_cd_9_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_6_12_lob_cd_1_orig_order_value_amt_min,0.0,6.678782288861323e-05,0.00022472653588800808,0.000206980284274058,0.00012483982322562817,0.00022279868964781766,0.00014102219265402083
efforts_prospect_eff_last_full_fourth_chr_final_key_cd_6_effort_id_countdist,0.0,0.0001010987740171964,0.00033213552804899576,0.0005741356142597817,0.0005296713400543203,0.0004902926534081934,0.00033788898496474795
efforts_extra_eff_last_24_24_business_category_cd_b_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_0_6_product_type_cd_a_unit_cost_amt_sum,0.0,0.00039865700072487975,0.00041335157507276296,0.0002363866378488829,0.00033915552547457905,0.00015106251468754398,0.0002564355423014415
order_items_item_last_6_12_major_categ_cd_mdse_order_no_countdist,0.0,2.8478626875083317e-05,0.00016957846287718846,0.00016458565503401916,0.00013681562008356336,0.0001054642207980885,0.00010082043094465713
orders_ords_last_0_6_business_src_cd_b_orig_order_value_amt_sd,6.770051566546827e-05,8.463121280670135e-05,8.192244276028778e-05,0.00033609008097706874,0.0002012084398218463,0.00015666265529912693,0.00015470255788841656
trans_trans_last_12_24_lob_cd_1_trans_amt_payment_max,0.00029169532849740323,0.00025069692491633223,0.0002866419973453786,0.0002869918693532593,0.00021399185611722986,0.0002619119796613533,0.0002653216593151594
