,md_5,md_8,md_11,md_14,md_17,md_20,mean_imp
efforts_welcome_eff_last_full_first_chr_final_key_cd_z_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_i_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_0_6_lob_cd_9_orig_order_value_amt_sd,0.0,6.342769843873728e-05,6.0732383072779654e-05,2.765686868177861e-05,5.648066862113845e-06,1.932789542399583e-05,2.9465485413234205e-05
efforts_welcome_eff_last_full_first_chr_final_key_cd_r_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_0_6_effort_type_cd_28_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_full_first_chr_final_key_cd_s_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_0_6_major_categ_cd_vide_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_0_6_affinity_cd_video_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_6_12_major_categ_cd_mdse_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_order_items_item_last_12_24_major_categ_cd_xmas_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_0_6_lob_cd_1_orig_order_value_amt_mean,0.00016817317376893008,0.0005144879739640881,0.0005467472060834203,0.00031980834998866065,0.0003061173797069291,0.0002863846233346805,0.00035695311780778476
merkle_household_ds963_mortgage_date_year,0.0,0.000391675117321874,0.0014386815866206499,0.0019800688339586506,0.002168978888938687,0.002315438703388321,0.0013824738550380303
merkle_zip_ms544_census_cape_percentage_mobile_home,0.0007562754300236678,0.0015034355330851962,0.0016091136346221876,0.0021864409174393836,0.002082927397502241,0.0023013067582263952,0.0017399166118165117
efforts_xsell_eff_last_0_6_business_category_cd_c_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_12_24_affinity_cd_cooking_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_order_items_item_last_6_12_major_categ_cd_vide_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merkle_zip_ms536_census_cape_mean_household_size,0.0017622548840679241,0.0014220935146863228,0.002446897708289189,0.002575090849063993,0.0033807181109807294,0.003201133083494847,0.0024646980250971674
prospect_preliminary_pr_6_12_match_group_individual_ct_15_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_0_6_major_categ_cd_spce_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_order_items_item_last_24_24_major_categ_cd_ukn_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_6_12_major_categ_cd_coin_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_12_24_major_categ_cd_wood_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merkle_household_ds976_square_footage_actual,0.0002650243888526443,0.0021223441024669533,0.002142310100361683,0.002600321076029786,0.0032783714049345243,0.0033575289665989045,0.002294316673207416
efforts_welcome_eff_last_full_fourth_chr_final_key_cd_x_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_12_24_line_item_qty_sd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_prospect_eff_last_12_24_effort_type_cd_2_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_0_6_solicited_class_cd_h_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonorders_nonords_last_6_12_lob_cd_9_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_24_24_lob_cd_4_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_0_6_lob_cd_i_orig_order_value_amt_min,0.0,0.0002768721202296431,0.0003949304867437002,0.00022937794524324922,0.0002415020309291234,0.00019130929960496697,0.00022233198045844716
orders_ords_last_0_6_business_src_cd_b_orig_order_value_amt_max,0.0,0.0007116815274842627,0.0005414704576375037,0.0005950184506126004,0.0004404427407094587,0.0002893519815987636,0.00042966085967376485
orders_ords_last_6_12_lob_cd_i_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_6_12_solicited_class_cd_n_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_6_12_product_type_cd_a_unit_cost_amt_mean,0.0002356577066994491,0.0002858756678546668,0.0006624853440905874,0.00027922099890426204,0.0002983077500728387,0.00022752707548695107,0.00033151242385145925
trans_trans_last_0_6_trans_type_cd_refunds_trans_amt_mean,0.0005172185013695017,0.00029758055115322655,0.0002817895543146649,0.0002821163835115037,0.00034328517113515393,0.00016671330440554165,0.0003147839109815987
prospect_preliminary_pr_last_6_12_effort_id_countdist,8.079889104007485e-05,0.0003766405146719747,0.000392682662724235,0.0004311260091416376,0.0004063603383261131,0.0005197632155733782,0.0003678952719129022
online_submailability_sub_last_0_3_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_24_24_line_item_qty_min,0.0,0.0002676397529153685,3.1766450198934136e-05,7.330249050882331e-05,0.00016702149209586305,9.577381725775704e-05,0.00010591733382945768
merkle_household_xb962_home_land_square_footage,6.614572615185127e-05,0.0005081283558414968,0.0010080752214276986,0.0014818319880044973,0.0021333021229076733,0.0022154631363594476,0.0012354910917821108
composite_order_items_item_last_0_6_major_categ_cd_self_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_full_third_chr_final_key_cd_g_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_nonorders_nonords_last_0_6_lob_cd_3_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_6_12_major_categ_cd_self_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_order_items_item_last_0_6_major_categ_cd_pets_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_0_6_effort_type_cd_ib_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_extra_eff_last_full_first_chr_final_key_cd_v_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_24_24_unit_cost_amt_sum,0.0,0.0003686756914239739,0.0004966034734005978,0.0006545217647319272,0.0008639633733841393,0.0007015899958243471,0.0005142257164608309
merkle_individual_ms300_individual_id_no_household_rank_individual_no_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_full_second_chr_final_key_cd_1_effort_id_countdist,6.728710193746052e-05,0.0002655948866951334,0.0006619958689864482,0.000576688393131733,0.0008301504709540318,0.0005803563390245395,0.0004970121767882244
composite_nonorders_nonords_last_6_12_business_src_cd_b_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_full_third_chr_final_key_cd_f_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merkle_household_xb020_magazines_male_or_sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merkle_zip_ms543_census_cape_median_home_value,0.0010008665828183426,0.0026029702194911176,0.0026102116404598985,0.003369723109468069,0.0037812984569565496,0.0037937368005431945,0.0028598011349561954
efforts_extra_eff_last_full_fourth_chr_final_key_cd_7_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_prospect_eff_last_full_second_chr_final_key_cd_1_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_order_items_item_last_12_24_major_categ_cd_coll_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_24_24_effort_type_cd_xa_effort_id_countdist,0.0008030036877691592,0.00033809251436976246,0.0006895847990215484,0.0007808969701460713,0.0008958350238763292,0.0009891439516044685,0.0007494261577978897
efforts_extra_eff_last_full_first_chr_final_key_cd_c_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_full_first_chr_final_key_cd_a_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_6_12_effort_type_cd_ia_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_prospect_eff_last_full_second_chr_final_key_cd_h_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_full_third_chr_final_key_cd_0_effort_id_countdist,0.003473188316212978,0.001542498953519203,0.0014709347887191533,0.001301592357072923,0.001143988930786425,0.0012129238947287248,0.0016908545401732346
order_items_item_last_24_24_product_type_cd_a_line_item_qty_mean,0.0,2.676998404067227e-05,5.061679871011799e-05,0.00011797677955738361,0.00022567244064932354,0.0001833121182513633,0.00010072468686814344
order_items_item_last_0_6_major_categ_cd_magz_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_0_6_major_categ_cd_book_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_12_24_xsell_category_cd_i_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_full_third_chr_final_key_cd_c_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merkle_individual_ms240_individual_id_no_household_rank_individual_no_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_6_12_affinity_cd_cooking_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_extra_eff_last_0_6_effort_type_cd_xa_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_12_24_comm_channel_type_cd_m_orig_order_value_amt_sum,0.00039561976088097617,0.00018768469582647115,0.00040879142207398653,0.000507625502079722,0.0004888940744279427,0.0005498397554746605,0.0004230758684606265
efforts_xsell_eff_full_solicitation_type_cd_r_days_since_xsell_effort_min,0.001099691651138502,0.001528649180587453,0.0011491953901617347,0.0016415446430760414,0.001343996546735265,0.001173398502808079,0.001322745985751179
efforts_extra_eff_last_full_fifth_chr_final_key_cd_4_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_24_24_lob_cd_i_trans_amt_payment_mean,0.00016747380378575458,0.0006569697306071103,0.0009110822238484682,0.000636316916500365,0.0009538349626876494,0.0008472610401215057,0.0006954897795918088
orders_ords_last_24_24_order_no_countdist,5.801806716610558e-06,0.0005185984759662035,0.0002939049310404861,0.00026973453640253024,0.0003975271076598502,0.00033474534365364814,0.00030338536690655476
efforts_customer_eff_last_6_12_effort_type_cd_t_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_12_24_trans_type_cd_650_trans_amt_sd,0.00016672262964075564,0.000560038586817708,0.000625692091265633,0.0005460084372511824,0.0006550033036886053,0.000556438257563897,0.0005183172177046303
order_items_item_last_12_24_product_type_cd_a_unit_cost_amt_max,0.0,0.00019436694809977416,0.00026999823439918076,0.00040159380576065167,0.00026897737042067346,0.00021300413381983294,0.00022465674875001883
prospect_preliminary_pr_12_24_match_group_individual_ct_14_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_6_12_xsell_category_reason_cd_2_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_12_24_major_categ_cd_mdse_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_24_24_solicitation_type_cd_r_xsell_effort_id_countdist,0.00012435152621616589,0.00019162355938125055,0.0003313702572835637,0.00011534531116771655,0.0002323807976281222,0.00022357049517274702,0.00020310699114159432
composite_order_items_item_last_12_24_major_categ_cd_swat_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_12_24_product_type_cd_b_line_item_qty_sd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_full_second_chr_final_key_cd_b_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_0_6_lob_cd_9_trans_amt_payment_mean,8.038791468116363e-05,0.0002516817589954265,5.8378918366095006e-05,7.361460415117508e-05,0.0001333388687214486,8.343818200900067e-05,0.00011347337448738491
orders_ords_last_24_24_order_pay_catg_cd_g_orig_order_value_amt_sd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_24_24_trans_type_cd_650_trans_amt_min,0.0002781315283723914,0.0008909930374314784,0.0006881915986370276,0.0008934505080332711,0.0006944989064475444,0.0009996828636393736,0.0007408247404268477
order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_mean,0.00010034304995854358,0.0009887505705087963,0.0008066270632594155,0.0008552047599222935,0.0006604716562633915,0.0008195667824840286,0.0007051606470660782
composite_nonorders_nonords_last_0_6_lob_cd_2_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_24_24_product_type_cd_a_unit_cost_amt_sum,0.0,0.0003631156929826117,0.00012483554926860047,0.0003357627732547721,0.0004518047388468226,0.0003860895471154458,0.0002769347169113754
orders_ords_last_24_24_order_pay_catg_cd_a_orig_order_value_amt_mean,0.0,0.0006863815046918006,0.000740455730626771,0.0009487593816179152,0.0008681704881764909,0.0010658289339330015,0.0007182660065076633
composite_nonorders_nonords_last_24_24_business_src_cd_b_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_0_6_major_categ_cd_mdsk_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_0_6_solicited_class_cd_h_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_12_24_lob_cd_1_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_24_24_major_categ_cd_spmi_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merkle_household_ms760_general_social_causes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_6_12_major_categ_cd_food_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_24_24_orig_order_value_amt_sd,0.00012518009808634554,0.0008336168149296766,0.00027387981648634065,0.0005778318842062103,0.0008463119760007698,0.0007045968458537371,0.0005602362392605133
trans_trans_last_6_12_lob_cd_1_trans_amt_payment_max,0.0,0.00021429671878613887,0.00020964962770368705,0.0002159162004584444,0.00027511885704715967,0.00018892423259817332,0.00018398427276560054
composite_nonorders_nonords_last_12_24_business_src_cd_a_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonorders_nonords_last_24_24_lob_cd_i_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
customer_order_inquiry_cs_last_6_12_resolution_type_cd_tsn_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_0_6_lob_cd_i_orig_order_value_amt_max,0.0002869863650867773,0.00030002842358973727,0.0002199242375129875,0.00020578350965209783,0.00016650715483637393,0.00012717273569500963,0.00021773373772883062
online_inbound_email_in_last_3_6_count,0.005496343202831634,0.003008026529786795,0.0015824732942278533,0.0011838045681872647,0.0014317440436481183,0.0008873799698899197,0.002264961934761931
efforts_customer_eff_last_full_fifth_chr_final_key_cd_8_effort_id_countdist,9.480949507530063e-05,0.0005069412158243251,0.00044060926984591076,0.0007850026159046919,0.0007203258606593237,0.0006306742173425478,0.0005297271124420167
orders_ords_last_12_24_order_pay_catg_cd_k_orig_order_value_amt_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_effort_type_cd_d_days_since_welcome_effort_min,0.0008350307454829334,0.001659161871148005,0.0024643680057907344,0.001835754373700889,0.0017900561786967433,0.0016254566568421694,0.0017016379719435792
composite_nonorders_nonords_last_6_12_lob_cd_3_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,0.0,0.0003484233602156458,0.0004560092009769471,0.0004233954725456577,0.00043009086203686474,0.00044055384446177177,0.00034974545670614783
efforts_xsell_eff_last_24_24_affinity_cd_book_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
online_sweepentry_sse_last_0_3_device_type_desktop_sweepstake_entry_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,0.0003841876784282157,0.0005631783682705405,0.0005827955334232794,0.0006704120605663653,0.0006596833344272148,0.0006239224968038432,0.0005806965786532431
prospect_preliminary_pr_last_0_6_dupelim_delete_reason_cd_countdist,0.0,0.0006033055584838157,0.0005193840702863837,0.0004848201406886212,0.0007629350328907853,0.0006537118783260928,0.0005040261134459498
trans_trans_last_0_6_lob_cd_1_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_order_items_item_last_24_24_major_categ_cd_self_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_order_items_item_last_0_6_major_categ_cd_vide_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_6_12_trans_type_cd_refunds_trans_amt_max,9.784959209835509e-05,0.0001574309869938908,0.000556848468462328,0.0002987269131094654,0.0002227128895062509,0.0002161991710138868,0.0002582946701973629
efforts_prospect_eff_last_6_12_effort_type_cd_23_effort_id_countdist,0.00042554613115643387,0.0003094259406679299,0.00032124278374742466,0.0006234504431424815,0.0004806539871499526,0.0005707050516727518,0.00045517072292282904
efforts_xsell_eff_last_6_12_affinity_cd_die_cast_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_order_items_item_last_24_24_major_categ_cd_mdsa_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
customer_order_inquiry_cs_last_0_6_comm_channel_type_cd_b_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_0_6_lob_cd_i_trans_amt_payment_sum,0.0002726318227309145,0.0002378431318916496,0.0004692055123796928,0.0002119972751294368,0.00018289480640841697,0.00016951625950498758,0.000257348134674183
orders_ords_last_6_12_order_pay_catg_cd_d_orig_order_value_amt_min,0.0,0.00015776550125491264,0.0004481059669854677,0.00026879636045582764,0.0001553674397453249,0.00016176131045103566,0.0001986327631487614
orders_ords_last_24_24_effort_type_cd_cross_sell_orig_order_value_amt_sum,0.0001832168905841467,3.713459233283937e-05,0.00020539832715501039,0.0006153061780392588,0.000330738906289051,0.0004886229925205157,0.000310069647820137
efforts_prospect_eff_last_full_fifth_chr_final_key_cd_c_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prospect_preliminary_pr_24_24_match_group_individual_ct_22_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prospect_preliminary_pr_6_12_match_group_individual_ct_13_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_0_6_lob_cd_4_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_0_6_major_categ_cd_mdsa_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_12_24_xsell_category_cd_ukn_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_6_12_lob_cd_1_trans_amt_payment_sum,0.0,0.00029002326947168275,0.00018833338769026146,0.0001149689791048178,0.00021995589703986297,0.00019176137197593818,0.0001675071508804272
trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,0.0,0.0011979155645396836,0.0005023979742919761,0.0006376297719368402,0.0005104231007896397,0.00043856118386197655,0.0005478212659033527
order_items_item_last_12_24_major_categ_cd_mcol_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_full_second_chr_final_key_cd_8_effort_id_countdist,0.0,0.0002880095450955428,0.00044514484326236523,0.00040600580061017107,0.0004938597110961249,0.00047599713784472953,0.00035150283965148897
efforts_xsell_eff_last_6_12_affinity_cd_jewelry_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_12_24_xsell_category_cd_d_xsell_effort_id_countdist,0.0,0.0002084243851758546,7.312504126374276e-05,0.00034066396450827647,0.0002760303537322173,0.00020981947620375162,0.00018467720348064047
prospect_preliminary_pr_24_24_match_group_individual_ct_18_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_prospect_eff_last_full_fourth_chr_final_key_cd_f_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
customer_order_inquiry_cs_last_0_6_resolution_type_cd_tsn_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_i_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_full_first_chr_final_key_cd_x_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_12_24_lob_cd_9_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_12_24_product_type_cd_b_line_item_qty_sum,0.0001871612505146328,0.0004447026994442988,0.00045144196154817194,0.0003462122127586773,0.0004183491967471528,0.00036652317321684945,0.00036906508237163053
customer_order_inquiry_cs_last_12_24_comm_channel_type_cd_t_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_24_24_trans_type_cd_650_trans_amt_mean,0.00029475453972918023,0.0009606018845444722,0.0007693967074481715,0.0009953211308172268,0.001029818603243529,0.0010242653547607294,0.0008456930367572183
order_items_item_last_6_12_line_item_qty_min,0.0,5.7514203125994485e-05,0.00015218545545611927,0.0001367931171354152,0.0001004150467974436,8.73235923740106e-05,8.903856914816386e-05
efforts_xsell_eff_last_24_24_xsell_category_cd_p_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_order_items_item_last_0_6_major_categ_cd_mdsh_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_24_24_trans_type_cd_returns_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_order_items_item_last_6_12_major_categ_cd_mcol_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
customer_order_inquiry_cs_last_0_6_comm_channel_type_cd_b_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_6_12_xsell_category_cd_a_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_days_since_welcome_effort_min,0.0010138262688011864,0.0021786352072550364,0.0016550553829302386,0.001711134005050665,0.0017313974890711065,0.0017901931455272771,0.001680040249772585
trans_trans_days_since_trans_min,0.000547703033230777,0.002580057685907615,0.001868024783906179,0.0024068830861522115,0.002486192036754809,0.002276652171208531,0.0020275854661933536
efforts_customer_eff_last_full_first_chr_final_key_cd_q_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_24_24_lob_cd_1_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_6_12_orig_order_value_amt_min,0.0018380103246275156,0.001064709140353035,0.0010291387112119578,0.0007702200792434229,0.0007117104875423442,0.000588217829652165,0.00100033442877174
order_items_item_last_24_24_major_categ_cd_coin_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_0_6_line_item_qty_mean,0.0011844138456738216,8.908741242956027e-05,0.00019105582367629298,3.091142988404547e-05,0.00017911280367242897,0.00013733346675766464,0.0003019857970156356
efforts_extra_eff_last_full_fifth_chr_final_key_cd_o_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_orders_ords_last_24_24_order_pay_catg_cd_d_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_prospect_eff_last_6_12_effort_type_cd_d_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_6_12_order_pay_catg_cd_d_orig_order_value_amt_max,0.0001683348002763073,0.0,0.0004279754625064122,0.00024613924944204616,0.00024227739567348437,0.00016516358262122144,0.00020831508175324525
efforts_welcome_eff_last_full_third_chr_final_key_cd_r_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_0_6_with_offer_cd_true_unit_cost_amt_min,0.0011282148090118113,0.0005180130846731317,0.0005859217810772805,0.0006323587849765338,0.0003496128555910787,0.00041285502156691454,0.0006044960561494585
efforts_customer_eff_last_full_second_chr_final_key_cd_f_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
customer_order_inquiry_cs_last_0_6_resolution_type_cd_cim_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_12_24_effort_type_cd_i_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_full_second_chr_final_key_cd_v_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_0_6_lob_cd_3_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_extra_eff_last_24_24_lob_cd_2_effort_id_countdist,4.177004917991215e-05,0.00013079169491825966,0.0003072211495334684,0.00040560389534675126,0.00042934373249695236,0.0004869241423763538,0.0003002757773086163
efforts_customer_eff_last_6_12_effort_type_cd_v_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonorders_nonords_last_24_24_business_src_cd_a_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merkle_household_md008_probable_purchasing_new_laptop_or_desktop,0.008080342011342076,0.004141692893569583,0.0034824495146032193,0.0035100140875320407,0.003420617191746076,0.003737993069418509,0.00439551812803525
trans_trans_last_24_24_trans_amt_payment_sum,5.112848376116531e-05,0.00020854010347372043,0.0008034559309597787,0.0006762243154072241,0.0008241625001624341,0.0006485772499536039,0.0005353480972863211
efforts_xsell_eff_last_6_12_affinity_cd_coins_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_0_6_lob_cd_2_orig_order_value_amt_mean,0.0008273586845170773,0.0008984589974919687,0.0010209089708682958,0.0005890063304815851,0.0005575547211658917,0.0004203288517417892,0.0007189360927111013
efforts_xsell_eff_last_12_24_xsell_category_reason_cd_0_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_0_6_lob_cd_2_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_6_12_lob_cd_4_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_24_24_comm_channel_type_cd_i_orig_order_value_amt_sum,4.5718177502441895e-05,0.00041859451979282575,0.0006727717795614553,0.0007205060509415666,0.0006594265885882076,0.0006956588033660099,0.0005354459866254178
composite_order_items_item_last_0_6_major_categ_cd_mdst_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
